Type,Invoice_Code,Invoice_Date,Brand_Name,Product_Code,Qty,Unit_Price,Price_Before_Discount,Price_After_Discount,Cost,GP,GP_Before_Disc,Currency
IV,2965017,2018-08-27,VMWare Inc,VCS6-STD-3G-SSS-C,1,105800.00,105800.00,105800.00,100374.33,5425.67,5425.67,Thai Baht
IV,2965053,2018-08-27,Symantec Enterprise,SEP-COM-1-24-AP-B,10,316.00,3160.00,3160.00,2851.20,308.80,308.80,Thai Baht
IV,2965053,2018-08-27,Symantec Enterprise,SEP-CSUP-1-24-AP-B,10,395.00,3950.00,3950.00,3564.00,386.00,386.00,Thai Baht
IV,2965059,2018-08-27,Veritas,11094-M0032,1,26200.00,26200.00,26200.00,24581.73,1618.27,1618.27,Thai Baht
IV,2965059,2018-08-27,Veritas,17736-M0032,1,33580.00,33580.00,33580.00,30333.30,3246.70,3246.70,Thai Baht
IV,2965074,2018-08-27,Intermec Technologies Corp.,1200G-2USB-1,10,3000.00,30000.00,30000.00,25283.82,4716.18,4716.18,Thai Baht
IV,2965075,2018-08-27,Intermec Technologies Corp.,1300G-2USB,10,3300.00,33000.00,33000.00,31679.69,1320.31,1320.31,Thai Baht
IV,2965076,2018-08-27,Intermec Technologies Corp.,1250G-2USB-1,50,1990.00,99500.00,99500.00,96506.51,2993.49,2993.49,Thai Baht
IV,2965126,2018-08-27,F5 Networks,F5-BIG-LTM-I2600,2,1401000.00,2802000.00,2802000.00,1579144.95,1222855.05,1222855.05,Thai Baht
IV,2965126,2018-08-27,F5 Networks,F5-UPG-AC-I2XXX,2,0.00,0.00,0.00,101356.42,-101356.42,-101356.42,Thai Baht
IV,2965126,2018-08-27,F5 Networks,F5-SVC-BIG-PRE-L1-3,6,0.00,0.00,0.00,356258.43,-356258.43,-356258.43,Thai Baht
IV,2965126,2018-08-27,F5 Networks,F5-SVC-BIG-RMA-3,6,0.00,0.00,0.00,125755.65,-125755.65,-125755.65,Thai Baht
IV,2965126,2018-08-27,F5 Networks,F5-SVC-BIG-PRE-L1-3,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2965126,2018-08-27,F5 Networks,F5-UPG-SFPC-R,8,0.00,0.00,0.00,81055.58,-81055.58,-81055.58,Thai Baht
IV,2965126,2018-08-27,F5 Networks,F5-UPG-SFP+-R,4,0.00,0.00,0.00,185337.47,-185337.47,-185337.47,Thai Baht
IV,2965126,2018-08-27,F5 Networks,F5-ADD-BIG-APMI26XXB,2,0.00,0.00,0.00,174563.81,-174563.81,-174563.81,Thai Baht
IV,2965169,2018-08-27,Red Hat,RH00002,2,78500.00,157000.00,157000.00,150542.00,6458.00,6458.00,Thai Baht
IV,2965212,2018-08-27,Symantec Enterprise,SEP-COM-1-24-AP-B,2,316.00,632.00,632.00,570.24,61.76,61.76,Thai Baht
IV,2965212,2018-08-27,Symantec Enterprise,SEP-CSUP-1-24-AP-B,2,395.00,790.00,790.00,712.80,77.20,77.20,Thai Baht
IV,2965728,2018-08-27,Fujitsu Scanner,PA03740-B501,3,134600.00,403800.00,403800.00,386400.00,17400.00,17400.00,Thai Baht
IV,2965826,2018-08-27,Veeam,V-ESSPLS-VS-P0000-U4,3,26400.00,79200.00,79200.00,72972.90,6227.10,6227.10,Thai Baht
IV,2965826,2018-08-27,Veeam Service,V-ESSPLS-VS-P01AR-00,3,20100.00,60300.00,60300.00,55571.67,4728.33,4728.33,Thai Baht
IV,2965850,2018-08-27,EMC,456-112-455,1,100.00,100.00,100.00,0.00,100.00,100.00,Thai Baht
IV,2965851,2018-08-27,Fujitsu Scanner,PA03670-B001,1,47000.00,47000.00,47000.00,45000.00,2000.00,2000.00,Thai Baht
IV,2965935,2018-08-27,Huawei Enterprise,"1,071,142.00 ",1,5233.64,5233.64,5233.64,5090.96,142.68,142.68,Thai Baht
IV,2965935,2018-08-27,Huawei Enterprise,"4,150,076.00 ",2,0.00,0.00,0.00,116.23,-116.23,-116.23,Thai Baht
IV,2966043,2018-08-28,Fortinet RR,FWF-60E-BDL,1,28500.00,28500.00,28500.00,24111.74,4388.26,4388.26,Thai Baht
IV,2966043,2018-08-28,Fortinet RR,FC-10-W060E-131-02-12,1,3600.00,3600.00,3600.00,2970.00,630.00,630.00,Thai Baht
IV,2966256,2018-08-28,VMWare Inc,VS6-ESP-KIT-C,1,129900.00,129900.00,129900.00,126084.75,3815.25,3815.25,Thai Baht
IV,2966256,2018-08-28,VMWare Inc,VS6-ESP-KIT-G-SSS-C,1,29800.00,29800.00,29800.00,28036.80,1763.20,1763.20,Thai Baht
IV,2966319,2018-08-28,Intermec Technologies Corp.,1981IFR-3USB-5,30,20660.00,619800.00,619800.00,600942.79,18857.21,18857.21,Thai Baht
IV,2966319,2018-08-28,Intermec Technologies Corp.,1981IFR-3USB-5,30,20660.00,619800.00,619800.00,601468.52,18331.48,18331.48,Thai Baht
IV,2966322,2018-08-28,Intermec Technologies Corp.,PB32A10804000,1,23800.00,23800.00,23800.00,22771.07,1028.93,1028.93,Thai Baht
IV,2966657,2018-08-28,VMWare Inc,VS6-ESSL-KIT-C,1,14400.00,14400.00,14400.00,13884.75,515.25,515.25,Thai Baht
IV,2966657,2018-08-28,VMWare Inc,VS6-ESSL-SUB-C,1,2000.00,2000.00,2000.00,1930.50,69.50,69.50,Thai Baht
IV,2966658,2018-08-28,Veeam,V-VAG000-0R-SU1YP-00,3,4300.00,12900.00,12900.00,12162.15,737.85,737.85,Thai Baht
IV,2966658,2018-08-28,Veeam,V-VBRSTD-VS-P0000-00,1,21200.00,21200.00,21200.00,20270.25,929.75,929.75,Thai Baht
IV,2966662,2018-08-28,Intermec Technologies Corp.,PM42200000,30,16500.00,495000.00,495000.00,484225.29,10774.71,10774.71,Thai Baht
IV,2966722,2018-08-28,Fortinet RR,FG-TRAN-SFP+SR,4,1290.00,5160.00,5160.00,4662.37,497.63,497.63,Thai Baht
IV,2966722,2018-08-28,Fortinet PJ,FG-300E,2,70905.00,141810.00,141810.00,155215.29,-13405.29,-13405.29,Thai Baht
IV,2966722,2018-08-28,Fortinet PJ,FC-10-00306-928-02-36,2,74450.00,148900.00,148900.00,132998.25,15901.75,15901.75,Thai Baht
IV,2966722,2018-08-28,Fortinet PJ,FG-500E,2,90242.00,180484.00,180484.00,163183.10,17300.90,17300.90,Thai Baht
IV,2966722,2018-08-28,Fortinet PJ,FC-10-0500E-928-02-36,2,94754.00,189508.00,189508.00,169270.50,20237.50,20237.50,Thai Baht
IV,2966741,2018-08-28,Symantec Enterprise,SEP-NEW-S-1-24-3Y-B,16,2174.00,34784.00,34784.00,33864.48,919.52,919.52,Thai Baht
IV,2966747,2018-08-28,Quest Software,TOD-TOD-PB,1,40300.00,40300.00,40300.00,37401.90,2898.10,2898.10,Thai Baht
IV,2966749,2018-08-28,Intermec Technologies Corp.,1900GHD-2USB-A,5,4800.00,24000.00,24000.00,23279.99,720.01,720.01,Thai Baht
IV,2966825,2018-08-28,Oracle Corp,L10001,100,14770.00,1477000.00,1477000.00,1344964.00,132036.00,132036.00,Thai Baht
IV,2966825,2018-08-28,Oracle Corp,L10001#,100,3250.00,325000.00,325000.00,295892.00,29108.00,29108.00,Thai Baht
IV,2966842,2018-08-28,Symantec Enterprise,S-SBE-NEW-50-100-1Y,70,240.00,16800.00,16800.00,15591.80,1208.20,1208.20,Thai Baht
IV,2966876,2018-08-28,Fortinet RR,FG-300E-BDL,2,189000.00,378000.00,378000.00,353124.63,24875.37,24875.37,Thai Baht
IV,2966880,2018-08-28,Intermec Technologies Corp.,LAUNCHERLN-001,1,970.00,970.00,970.00,918.91,51.09,51.09,Thai Baht
IV,2966880,2018-08-28,Intermec Technologies Corp.,CK3XAA4K000W4400,1,38000.00,38000.00,38000.00,36677.51,1322.49,1322.49,Thai Baht
IV,2966884,2018-08-28,Fortinet RR,FG-TRAN-SFP+SR,2,2260.00,4520.00,4520.00,4079.51,440.49,440.49,Thai Baht
IV,2966886,2018-08-28,NetApp BV,AFF-A200-SYS-SC,2,1044000.00,2088000.00,2088000.00,0.00,2088000.00,2088000.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,AFF-A200A-002-SC,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-A200A-NVE-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,AFF-A200A-EXP-101,2,0.00,0.00,0.00,716657.10,-716657.10,-716657.10,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-FLASH-BUNDLE-1P-P,230,0.00,0.00,0.00,976380.40,-976380.40,-976380.40,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-SC-FOUNDATION-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-SMBR-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-SMGR-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-SMIRROR-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-SRESTORE-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-SVAULT-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-NFS-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-ISCSI-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-CIFS-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-FCP-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-FLEXCLONE-FB-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,X800-42U-R6,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,CS-S-SSP-4D,2,0.00,0.00,0.00,120789.31,-120789.31,-120789.31,Thai Baht
IV,2966886,2018-08-28,NetApp BV,X800D-R6,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,X66250-5,8,0.00,0.00,0.00,12887.01,-12887.01,-12887.01,Thai Baht
IV,2966886,2018-08-28,NetApp BV,DATA-AT-REST-ENCRYPTION,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,X-02659-00,2,0.00,0.00,0.00,4162.56,-4162.56,-4162.56,Thai Baht
IV,2966886,2018-08-28,NetApp BV,PSNAP-PS,1,0.00,0.00,0.00,50000.00,-50000.00,-50000.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,PSNAP-MA,1,0.00,0.00,0.00,50000.00,-50000.00,-50000.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,X-SFP-H10GB-CU5M-R6,8,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,X6596-R6,8,0.00,0.00,0.00,48326.29,-48326.29,-48326.29,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-CL-BASE,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966886,2018-08-28,NetApp BV,SW-2-CL-LICENSEMGR,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2966988,2018-08-29,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,285.12,30.88,30.88,Thai Baht
IV,2966988,2018-08-29,Symantec Enterprise,SEP-CSUP-1-24-AP-B,3,395.00,1185.00,1185.00,1069.20,115.80,115.80,Thai Baht
IV,2966989,2018-08-29,Symantec Enterprise,SEP-SUP-1-25,1,678.00,678.00,678.00,594.00,84.00,84.00,Thai Baht
IV,2966989,2018-08-29,Symantec Enterprise,SEP-NEW-1-25,1,542.00,542.00,542.00,475.20,66.80,66.80,Thai Baht
IV,2966992,2018-08-29,Fujitsu Scanner,PA03656-B301,3,16500.00,49500.00,49500.00,48000.00,1500.00,1500.00,Thai Baht
IV,2967106,2018-08-29,Veritas,13670-M0022,11,0.00,0.00,0.00,185864.03,-185864.03,-185864.03,Thai Baht
IV,2967106,2018-08-29,Veritas,13112-M0022,11,0.00,0.00,0.00,185864.03,-185864.03,-185864.03,Thai Baht
IV,2967106,2018-08-29,Veritas,13683-M0022,1,784500.00,784500.00,784500.00,50907.27,733592.73,733592.73,Thai Baht
IV,2967106,2018-08-29,Veritas,14208-M0022,11,0.00,0.00,0.00,274031.34,-274031.34,-274031.34,Thai Baht
IV,2967106,2018-08-29,Veritas,10929-M0022,11,0.00,0.00,0.00,73869.51,-73869.51,-73869.51,Thai Baht
IV,2967162,2018-08-29,Symantec Enterprise,S-SBE-NEW-100-250-1Y,114,240.00,27360.00,27360.00,21366.45,5993.55,5993.55,Thai Baht
IV,2967169,2018-08-29,Symantec Enterprise,SEP-NEW-1-24-B,2,527.00,1054.00,1054.00,950.40,103.60,103.60,Thai Baht
IV,2967169,2018-08-29,Symantec Enterprise,SEP-SUP-1-24-B,2,659.00,1318.00,1318.00,1188.00,130.00,130.00,Thai Baht
IV,2967170,2018-08-29,Fujitsu Scanner,PA03595-B001,4,11700.00,46800.00,46800.00,44000.00,2800.00,2800.00,Thai Baht
IV,2967191,2018-08-29,Symantec Enterprise,SEP-COM-50-99-AP-B,50,237.00,11850.00,11850.00,10972.50,877.50,877.50,Thai Baht
IV,2967191,2018-08-29,Symantec Enterprise,SEP-CSUP-50-99-AP-B,50,297.00,14850.00,14850.00,13728.00,1122.00,1122.00,Thai Baht
IV,2967191,2018-08-29,Symantec Enterprise,SEP-CSUP-50-99-AP-B,50,297.00,14850.00,14850.00,13728.00,1122.00,1122.00,Thai Baht
IV,2967191,2018-08-29,Symantec Enterprise,SEP-CSUP-50-99-AP-B,50,297.00,14850.00,14850.00,13728.00,1122.00,1122.00,Thai Baht
IV,2967224,2018-08-29,Oracle Corp,L104650,10,8710.00,87100.00,87100.00,78559.00,8541.00,8541.00,Thai Baht
IV,2967224,2018-08-29,Oracle Corp,L104650#,10,1920.00,19200.00,19200.00,17282.85,1917.15,1917.15,Thai Baht
IV,2967247,2018-08-29,VMWare Inc,VS6-STD-C,1,38900.00,38900.00,38900.00,27909.75,10990.25,10990.25,Thai Baht
IV,2967247,2018-08-29,VMWare Inc,VS6-STD-G-SSS-C,1,24500.00,24500.00,24500.00,8108.10,16391.90,16391.90,Thai Baht
IV,2967247,2018-08-29,VMWare Inc,VS6-STD-C,1,38900.00,38900.00,38900.00,27909.75,10990.25,10990.25,Thai Baht
IV,2967247,2018-08-29,VMWare Inc,VS6-STD-G-SSS-C,1,24500.00,24500.00,24500.00,8108.10,16391.90,16391.90,Thai Baht
IV,2967277,2018-08-29,Fujitsu Scanner,PA03710-B001,1,100000.00,100000.00,100000.00,87000.00,13000.00,13000.00,Thai Baht
IV,2967277,2018-08-29,Fujitsu Scanner,PA03575-B401,1,256500.00,256500.00,256500.00,213805.00,42695.00,42695.00,Thai Baht
IV,2967512,2018-08-29,Symantec Enterprise,SEP-NEW-1-24-B,2,496.00,992.00,992.00,950.40,41.60,41.60,Thai Baht
IV,2967512,2018-08-29,Symantec Enterprise,SEP-SUP-1-24-B,2,620.00,1240.00,1240.00,1188.00,52.00,52.00,Thai Baht
IV,2967618,2018-08-29,EMC,V6-2S15-600U,1,26000.00,26000.00,26000.00,23501.71,2498.29,2498.29,Thai Baht
IV,2967618,2018-08-29,EMC,M-PSM-SWE-002,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2967618,2018-08-29,EMC,M-PSM-SW-D3-001,3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2967618,2018-08-29,EMC,VNXEPERFTBU,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2967618,2018-08-29,EMC,458-001-122,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2967618,2018-08-29,EMC,458-001-361,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2967618,2018-08-29,EMC,458-002-352,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2967639,2018-08-29,Fortinet PJ,FG-201E-BDL.,1,165000.00,165000.00,165000.00,135100.25,29899.75,29899.75,Thai Baht
IV,2967639,2018-08-29,Fortinet RR,FG-201E-BDL,1,165000.00,165000.00,165000.00,192819.13,-27819.13,-27819.13,Thai Baht
IV,2967639,2018-08-29,Fortinet RR,FC-10-00208-131-02-12,2,21600.00,43200.00,43200.00,33902.00,9298.00,9298.00,Thai Baht
IV,2967658,2018-08-29,Intermec Technologies Corp.,PM42200000,1,20500.00,20500.00,20397.50,16140.84,4256.66,4359.16,Thai Baht
IV,2967774,2018-08-30,Fujitsu Scanner,TV-5-HMN-SP13-1,8,0.00,0.00,0.00,6400.00,-6400.00,-6400.00,Thai Baht
IV,2967774,2018-08-30,Fujitsu Scanner,MA8X5NBD-FJS-A4-02,8,0.00,0.00,0.00,20000.00,-20000.00,-20000.00,Thai Baht
IV,2967774,2018-08-30,Fujitsu Scanner,PA03670-B551,8,33200.00,265600.00,265600.00,224000.00,41600.00,41600.00,Thai Baht
IV,2967934,2018-08-30,NetApp BV,X6568-R6,3,338.78,1016.34,1016.34,0.00,1016.34,1016.34,Thai Baht
IV,2967934,2018-08-30,NetApp BV,X6568-R6,1,338.80,338.80,338.80,0.00,338.80,338.80,Thai Baht
IV,2968026,2018-08-30,Fortinet PJ,FG-500E-BDL,1,870680.00,870680.00,870680.00,200785.58,669894.42,669894.42,Thai Baht
IV,2968026,2018-08-30,Fortinet PJ,FC-10-0500E-274-01-12,1,0.00,0.00,0.00,17832.15,-17832.15,-17832.15,Thai Baht
IV,2968026,2018-08-30,Fortinet PJ,FC-10-0500E-950-02-12,1,0.00,0.00,0.00,68181.75,-68181.75,-68181.75,Thai Baht
IV,2968026,2018-08-30,Fortinet PJ,FC-10-00804-274-01-12,1,0.00,0.00,0.00,35874.09,-35874.09,-35874.09,Thai Baht
IV,2968026,2018-08-30,Fortinet Service,FC-10-00804-950-02-12,1,0.00,0.00,0.00,136363.50,-136363.50,-136363.50,Thai Baht
IV,2968026,2018-08-30,Fortinet PJ,SP-FG300E-PS,1,0.00,0.00,0.00,16059.30,-16059.30,-16059.30,Thai Baht
IV,2968026,2018-08-30,Fortinet PJ,FG-800D-BDL,1,0.00,0.00,0.00,348571.16,-348571.16,-348571.16,Thai Baht
IV,2968026,2018-08-30,Fortinet RR,SP-FG600C-PS,1,0.00,0.00,0.00,20123.42,-20123.42,-20123.42,Thai Baht
IV,2968085,2018-08-30,Fujitsu Scanner,PA03670-B051,1,19900.00,19900.00,19900.00,18905.00,995.00,995.00,Thai Baht
IV,2968151,2018-08-30,Symantec Enterprise,SEP-COM-1-24-AP-B,2,298.00,596.00,596.00,566.78,29.22,29.22,Thai Baht
IV,2968151,2018-08-30,Symantec Enterprise,SEP-CSUP-1-24-AP-B,2,372.00,744.00,744.00,708.48,35.52,35.52,Thai Baht
IV,2968252,2018-08-30,Symantec Enterprise,SEP-NEW-1-25,1,542.00,542.00,542.00,510.84,31.16,31.16,Thai Baht
IV,2968252,2018-08-30,Symantec Enterprise,SEP-SUP-1-25,3,678.00,2034.00,2034.00,1915.65,118.35,118.35,Thai Baht
IV,2968275,2018-08-30,Fujitsu Scanner,PA03688-B001,1,7200.00,7200.00,7200.00,6700.00,500.00,500.00,Thai Baht
IV,2968374,2018-08-30,Dell IOT & OEM,IOT-EG3001,10,11185.57,111855.70,111855.70,108500.00,3355.70,3355.70,Thai Baht
IV,2968681,2018-08-31,Symantec Enterprise,SEP-COM-1-24-AP-B,20,711.00,14220.00,14220.00,5702.40,8517.60,8517.60,Thai Baht
IV,2968681,2018-08-31,Symantec Enterprise,SEP-CSUP-1-24-AP-B,20,0.00,0.00,0.00,7128.00,-7128.00,-7128.00,Thai Baht
IV,2968706,2018-08-31,Fortinet PJ,FC2-10-M3004-248-02-36,1,87539.00,87539.00,87539.00,70518.85,17020.15,17020.15,Thai Baht
IV,2968706,2018-08-31,Fortinet PJ,FMG-VM-BASE,1,22045.00,22045.00,22045.00,19617.61,2427.39,2427.39,Thai Baht
IV,2968706,2018-08-31,Fortinet PJ,FG-3200D-BDL-950-36,4,2323301.00,9293204.00,9293204.00,7881924.04,1411279.96,1411279.96,Thai Baht
IV,2968706,2018-08-31,Fortinet PJ,FG-VDOM-25-UG,4,165750.00,663000.00,663000.00,2034676.56,-1371676.56,-1371676.56,Thai Baht
IV,2968706,2018-08-31,Fortinet PJ,FMG-VM-10-UG,2,151660.00,303320.00,303320.00,23079.35,280240.65,280240.65,Thai Baht
IV,2968706,2018-08-31,Fortinet RR,FG-TRAN-SFP+SR,64,1105.00,70720.00,70720.00,65006.82,5713.18,5713.18,Thai Baht
IV,2968706,2018-08-31,Fortinet RR,FG-TRAN-GC,16,1592.00,25472.00,25472.00,23402.45,2069.55,2069.55,Thai Baht
IV,2968911,2018-08-31,EMC,PSINST-ESRS,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,C13-PWR-12,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D31DEMCCK12KIT,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D31D24AF12,1,0.00,0.00,0.00,620362.24,-620362.24,-620362.24,Thai Baht
IV,2968911,2018-08-31,EMC,M-PSM-HWE-004,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,M-PSM-SWE-004,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,M-PSM-SW-VP-015,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,M-PSM-SWE-004,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,M-PSM-SW-D3-001,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,M-PSM-SWE-004,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-002-287,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,456-113-338,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,M-PSM-SWE-005,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3-PS07-2000,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3SP-L4X2000-NL,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3FC-PS12FX-400,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,038-003-426,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-001-847,1,715000.00,715000.00,715000.00,0.00,715000.00,715000.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3122F,1,0.00,0.00,0.00,37000.00,-37000.00,-37000.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3SL16F,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3-2S12FX-800,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3SFP16F,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-000-066,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,456-107-848,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-001-374,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-001-440,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,456-107-803,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-001-425,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,456-109-802,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969144,2018-08-31,Symantec Enterprise,ALT-NEW-50-100,50,1950.00,97500.00,97500.00,50482.80,47017.20,47017.20,Thai Baht
IV,2969144,2018-08-31,Symantec Enterprise,SEP-NEW-50-100,50,1320.00,66000.00,66000.00,13976.40,52023.60,52023.60,Thai Baht
IV,2969144,2018-08-31,Symantec Enterprise,SEP-SUP-50-100,50,0.00,0.00,0.00,50318.80,-50318.80,-50318.80,Thai Baht
IV,2969144,2018-08-31,Symantec Enterprise,ALT-SUP-50-100,50,0.00,0.00,0.00,39199.60,-39199.60,-39199.60,Thai Baht
IV,2969207,2018-08-31,VMWare Inc,VR17-ADV-C..,4,163200.00,652800.00,652800.00,848309.70,-195509.70,-195509.70,Thai Baht
IV,2969207,2018-08-31,VMWare Inc,CL17-ADV-C,6,205800.00,1234800.00,1234800.00,902341.26,332458.74,332458.74,Thai Baht
IV,2969207,2018-08-31,VMWare Inc,CL17-ADV-P-SSS-C,6,64200.00,385200.00,385200.00,307517.94,77682.06,77682.06,Thai Baht
IV,2969207,2018-08-31,VMWare Inc,VR17-ADV-P-SSS-C,4,49300.00,197200.00,197200.00,161703.16,35496.84,35496.84,Thai Baht
IV,2969284,2018-08-31,Symantec Enterprise,ENC-DEE-NEW-1-25,2,3139.00,6278.00,6278.00,5471.04,806.96,806.96,Thai Baht
IV,2969284,2018-08-31,Symantec Enterprise,ENC-DEE-SUP-1-25,2,1507.00,3014.00,3014.00,2625.97,388.03,388.03,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR6-OADV25-C.,1,110700.00,110700.00,110700.00,6457209.72,-6346509.72,-6346509.72,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR-NI-ANXC-C,10,20800.00,208000.00,208000.00,0.00,208000.00,208000.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR-NI-ANXC-P-SSS-C,30,4200.00,126000.00,126000.00,0.00,126000.00,126000.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR17-ENT-P-SSS-C,75,25500.00,1912500.00,1912500.00,0.00,1912500.00,1912500.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR-NI-ANXC-C,6,20700.00,124200.00,124200.00,0.00,124200.00,124200.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR-NI-ANXC-P-SSS-C,18,4200.00,75600.00,75600.00,0.00,75600.00,75600.00,Thai Baht
IV,2969392,2018-08-31,VMware Service,VR17-STD-P-SSS-C,24,12400.00,297600.00,297600.00,0.00,297600.00,297600.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR6-OADV25-P-SSS-C,3,22800.00,68400.00,68400.00,0.00,68400.00,68400.00,Thai Baht
